step,jet-train-acc,jet-validate-acc,jet-test-acc,,red-train-acc,red-validate-acc,red-test-acc,,fu-jet-train-acc,fu-jet-validate-acc,fu-jet-test-acc,,vgg-train-acc,vgg-validate-acc,vgg-test-acc,,fu-red-train-acc,fu-red-validate-acc,fu-red-test-acc,,3-jet-train-acc,3-jet-validate-acc,3-jet-test-acc
,,,,,,,,,,,,,,,,,0.860157549,0.893697611,0.89433517,,0.801286527,0.851218242,0.855588081
,,,,,,,,,,,,,,,,,0.859860362,0.893413475,0.894292694,,0.80208356,0.850878339,0.855307761
,,,,,,,,,,,,,,,,,0.860014192,0.893575931,0.894606494,,0.800782379,0.850145695,0.854700211
,,,,,,,,,,,,,,,,,0.860443668,0.893829715,0.895119134,,0.80127002,0.85022629,0.854727149
,,,,,,,,,,,,,,,,,0.860561266,0.894097854,0.895189264,,0.801058172,0.850728325,0.855215205
,,,,,,,,,,,,,,,,,0.860253566,0.894819824,0.895818181,,0.800483973,0.851731256,0.856241766
,,,,,,,,,,,,,,,,,0.860276302,0.894261596,0.89567334,,0.800611512,0.850827025,0.855183243
,,,,,,,,,,,,,,,,,0.860805883,0.894021792,0.895033036,,0.801138779,0.850751703,0.85524056
,,,,,,,,,,,,,,,,,0.859891289,0.894249721,0.895439524,,0.800461367,0.851124699,0.855614305
,,,,,,,,,,,,,,,,,0.860625348,0.894227075,0.895273039,,0.801039462,0.851334654,0.855861266
,,,,,,,,,,,,,,,,,0.861514145,0.89539424,0.896490811,,0.801237896,0.851627298,0.856021349
,,,,,,,,,,,,,,,,,0.861529041,0.894666847,0.89558372,,0.800576855,0.851638745,0.856101649
,,,,,,,,,,,,,,,,,0.862271234,0.895368799,0.896356565,,0.801053129,0.850350073,0.85476122
,,,,,,,,,,,,,,,,,0.860899707,0.89525994,0.89650695,,0.800463958,0.850561369,0.855108866
,,,,,,,,,,,,,,,,,0.861486542,0.895793868,0.897311864,,0.800874803,0.851202491,0.855695166
,,,,,,,,,,,,,,,,,0.861242563,0.89315922,0.894061998,,0.801290767,0.851656003,0.856041637
,,,,,,,,,,,,,,,,,0.860697407,0.894580098,0.895462562,,0.801161034,0.850984063,0.855323865
,,,,,,,,,,,,,,,,,0.860998804,0.894368357,0.895738928,,0.801213494,0.851025887,0.85545453
,,,,,,,,,,,,,,,,,0.860683831,0.894467079,0.895558973,,0.802232155,0.84992374,0.854261233
,,,,,,,,,,,,,,,,,0.861219738,0.895708208,0.89713144,,0.800738472,0.852405939,0.856691405
,,,,,,,,,,,,,,,,,0.861422475,0.894717901,0.89579121,,0.800465131,0.851762301,0.856230893
,,,,,,,,,,,,,,,,,0.860894421,0.89352988,0.894444804,,0.802128396,0.852248143,0.856602081
,,,,,,,,,,,,,,,,,0.860317514,0.894962761,0.895844118,,0.802133956,0.851441332,0.855829285
,,,,,,,,,,,,,,,,,0.860556374,0.895931502,0.896956837,,0.801108003,0.852602585,0.856919554
,,,,,,,,,,,,,,,,,0.861618793,0.896230301,0.897320975,,0.802307925,0.852207952,0.856629653
,,,,,,,,,,,,,,,,,0.861508512,0.894327723,0.894962304,,0.801778437,0.851854239,0.856235029
,,,,,,,,,,,,,,,,,0.861695238,0.894976281,0.896367828,,0.801317488,0.850362739,0.854839845
,,,,,,,,,,,,,,,,,0.862125071,0.895426278,0.89635266,,0.800730118,0.852092447,0.856532037
,,,,,,,,,,,,,,,,,0.861774153,0.894922095,0.895427823,,0.801441516,0.851892242,0.856231109
,,,,,,,,,,,,,,,,,0.862036967,0.895067654,0.895745574,,0.800715031,0.850458559,0.855051194
,,,,,,,,,,,,,,,,,0.862033858,0.894370301,0.895287176,,0.800376784,0.850560363,0.85504832
,,,,,,,,,,,,,,,,,0.861910788,0.895775687,0.897012064,,0.800994759,0.85046472,0.854876912
,,,,,,,,,,,,,,,,,0.86172327,0.894712818,0.895717726,,0.801285938,0.85092231,0.855219101
,,,,,,,,,,,,,,,,,0.862357867,0.895110691,0.896044322,,0.801649003,0.851284302,0.855727125
,,,,,,,,,,,,,,,,,0.861739362,0.895540691,0.896448141,,0.801146094,0.851409023,0.855895053
,,,,,,,,,,,,,,,,,0.862022256,0.894858961,0.896167904,,0.802025258,0.851805172,0.856204116
,,,,,,,,,,,,,,,,,0.862193374,0.895476933,0.897131647,,0.800725484,0.851140262,0.855583902
,,,,,,,,,,,,,,,,,0.862748121,0.895279622,0.896682236,,0.800482141,0.851564234,0.855976044
,,,,,,,,,,,,,,,,,0.862993996,0.895643558,0.89691998,,0.801874145,0.851993936,0.856406593
,,,,,,,,,,,,,,,,,0.862931969,0.896628123,0.89823566,,0.800767028,0.852390226,0.856844902
,,,,,,,,,,,,,,,,,0.862509805,0.897099573,0.898366926,,0.801377925,0.851530306,0.855974755
,,,,,,,,,,,,,,,,,0.863246811,0.895708781,0.897032352,,0.801833813,0.851046245,0.855533417
,,,,,,,,,,,,,,,,,0.86302487,0.897255743,0.898470213,,0.802186822,0.85106432,0.855586974
,,,,,,,,,,,,,,,,,0.862958217,0.896604124,0.898281192,,0.802107977,0.852100598,0.856479772
,,,,,,,,,,,,,,,,,0.861760903,0.895995259,0.897416915,,0.801018403,0.851835838,0.85625943
,,,,,,,,,,,,,,,,,0.860429266,0.895595019,0.89708077,,0.802201227,0.851690985,0.856058781
,,,,,,,,,,,,,,,,,0.861003099,0.895180703,0.896733302,,0.801498706,0.852081028,0.856398603
,,,,,,,,,,,,,,,,,0.860839281,0.894898832,0.896534967,,0.801744417,0.851234944,0.855727499
,,,,,,,,,,,,,,,,,0.86178952,0.896383357,0.898039022,,0.80221723,0.852057523,0.856428732
,,,,,,,,,,,,,,,,,0.861861173,0.896519389,0.898100586,,0.803087562,0.852081296,0.856469134
,,,,,,,,,,,,,,,,,0.861656312,0.894580579,0.895864671,,0.801266137,0.852515408,0.856887643
,,,,,,,,,,,,,,,,,0.861716538,0.895633762,0.897267724,,0.801954084,0.850891739,0.855456644
,,,,,,,,,,,,,,,,,0.861712927,0.895433898,0.8969408,,0.802153582,0.85172686,0.85630569
,,,,,,,,,,,,,,,,,0.86121888,0.895267605,0.896309673,,0.802829495,0.851381528,0.855920442
,,,,,,,,,,,,,,,,,0.861688875,0.894854099,0.896019245,,0.801721179,0.850695834,0.855132971
,,,,,,,,,,,,,,,,,0.860352533,0.895155552,0.896358152,,0.801087307,0.851796855,0.856179812
,,,,,,,,,,,,,,,,,0.86164713,0.89475228,0.896590333,,0.801344231,0.852226782,0.856694811
,,,,,,,,,,,,,,,,,0.86156708,0.895214065,0.896286095,,0.802481669,0.852124643,0.856626818
,,,,,,,,,,,,,,,,,0.862367891,0.895743099,0.896753502,,0.80260379,0.852122241,0.856644376
,,,,,,,,,,,,,,,,,0.862050621,0.896134605,0.896871936,,0.802399612,0.850744041,0.855293284
,,,,,,,,,,,,,,,,,0.863756062,0.897315523,0.8985194,,0.802436275,0.851869235,0.856318486
,,,,,,,,,,,,,,,,,0.863224725,0.898976863,0.899868519,,0.801452491,0.851871462,0.856316556
,,,,,,,,,,,,,,,,,0.865000373,0.897395443,0.898090168,,0.802660516,0.851651045,0.856106137
,,,,,,,,,,,,,,,,,0.864148201,0.89645862,0.897794969,,0.803332346,0.85258578,0.856905857
,,,,,,,,,,,,,,,,,0.863880567,0.895951813,0.897165761,,0.803552599,0.85273649,0.857020998
,,,,,,,,,,,,,,,,,0.863669071,0.898310021,0.899702226,,0.802941151,0.853088239,0.857375594
,,,,,,,,,,,,,,,,,0.864407952,0.898016182,0.899173481,,0.802510683,0.852060912,0.85642143
,,,,,,,,,,,,,,,,,0.864322691,0.896668186,0.897771728,,0.802026247,0.851826182,0.856176213
,,,,,,,,,,,,,,,,,0.864100137,0.897877111,0.899220431,,0.801920758,0.852155694,0.856537345
,,,,,,,,,,,,,,,,,0.86397125,0.898339868,0.89916159,,0.802058423,0.853020445,0.857437441
,,,,,,,,,,,,,,,,,0.864846056,0.897341201,0.89890045,,0.803507471,0.852708683,0.857113917
,,,,,,,,,,,,,,,,,0.864737291,0.897562633,0.899056768,,0.803942864,0.852521722,0.856798927
,,,,,,,,,,,,,,,,,0.864611628,0.897827055,0.898854034,,0.802951193,0.852276966,0.856540971
,,,,,,,,,,,,,,,,,0.8654365,0.897434359,0.898890332,,0.80281919,0.852510356,0.856931797
,,,,,,,,,,,,,,,,,0.865439164,0.897615906,0.899267272,,0.80288463,0.851179574,0.855661292
,,,,,,,,,,,,,,,,,0.865425136,0.897899653,0.899545397,,0.803082122,0.853146302,0.857462338
,,,,,,,,,,,,,,,,,0.865518993,0.898281494,0.899544992,,0.803024994,0.853029051,0.857382012
,,,,,,,,,,,,,,,,,0.86571129,0.897728915,0.898830414,,0.804607069,0.853784988,0.858144692
,,,,,,,,,,,,,,,,,0.865838012,0.898140584,0.899095696,,0.803353948,0.852458683,0.856787804
,,,,,,,,,,,,,,,,,0.8660716,0.898703515,0.899534923,,0.803036322,0.852597513,0.856945556
,,,,,,,,,,,,,,,,,0.866277659,0.899142138,0.900234565,,0.803838587,0.853621356,0.85790157
,,,,,,,,,,,,,,,,,0.866600199,0.899670764,0.900825548,,0.804435776,0.852717707,0.856978391
,,,,,,,,,,,,,,,,,0.866583111,0.899970003,0.901600865,,0.803499409,0.852813745,0.857124118
,,,,,,,,,,,,,,,,,0.867406365,0.899687928,0.900792152,,0.803881225,0.853616574,0.85797293
,,,,,,,,,,,,,,,,,0.867517066,0.898823857,0.900290607,,0.80384317,0.853851464,0.858011776
,,,,,,,,,,,,,,,,,0.866621424,0.899013224,0.900242711,,0.803295045,0.853498682,0.85796215
,,,,,,,,,,,,,,,,,0.866479843,0.898273871,0.899051311,,0.803399175,0.853013083,0.857487959
,,,,,,,,,,,,,,,,,0.866024262,0.899493194,0.900531322,,0.804278934,0.853218489,0.857677005
,,,,,,,,,,,,,,,,,0.865554288,0.898497304,0.899250531,,0.804954216,0.853235111,0.857561029
,,,,,,,,,,,,,,,,,0.865864269,0.897894021,0.898764744,,0.803444041,0.853139539,0.857418798
,,,,,,,,,,,,,,,,,0.864944883,0.898927537,0.899994035,,0.804740256,0.85353566,0.857792624
,,,,,,,,,,,,,,,,,0.866627886,0.898048566,0.899393796,,0.802528971,0.852219373,0.856691208
,,,,,,,,,,,,,,,,,0.866617106,0.898795219,0.899993462,,0.802139565,0.851194629,0.855708876
,,,,,,,,,,,,,,,,,0.866113747,0.898320842,0.899565215,,0.80295336,0.852214702,0.856448148
,,,,,,,,,,,,,,,,,0.866221373,0.898232351,0.899372902,,0.803759911,0.853020754,0.857450438
,,,,,,,,,,,,,,,,,0.866416702,0.898697803,0.899550556,,0.803766155,0.85287269,0.857198117
,,,,,,,,,,,,,,,,,0.866822669,0.899003017,0.900121224,,0.803787901,0.851891783,0.856226547
,,,,,,,,,,,,,,,,,0.866311536,0.899652071,0.900521632,,0.803495959,0.852525846,0.856888962
,,,,,,,,,,,,,,,,,0.866319758,0.8987398,0.899806619,,0.802770006,0.852731716,0.857082293
,,,,,,,,,,,,,,,,,0.866824498,0.899813795,0.900985424,,0.803025939,0.853070525,0.857375516
,,,,,,,,,,,,,,,,,0.867513183,0.900528783,0.901655693,,0.803701254,0.853303054,0.85770094
,,,,,,,,,,,,,,,,,0.867581397,0.900318056,0.901666605,,0.803306456,0.852864259,0.85736466
,,,,,,,,,,,,,,,,,0.867007677,0.898642149,0.899431162,,0.803175961,0.852635001,0.857037911
,,,,,,,,,,,,,,,,,0.866130223,0.89992258,0.900828028,,0.802915085,0.852141558,0.856502387
,,,,,,,,,,,,,,,,,0.866479108,0.899369675,0.900654637,,0.803043767,0.852436194,0.856806585
,,,,,,,,,,,,,,,,,0.866563405,0.898646155,0.899622561,,0.802540359,0.852861151,0.857305875
,,,,,,,,,,,,,,,,,0.866678977,0.8980117,0.89872597,,0.803060848,0.853072605,0.857389785
,,,,,,,,,,,,,,,,,0.866829912,0.900093287,0.901389563,,0.803749268,0.852040973,0.856553243
,,,,,,,,,,,,,,,,,0.867885945,0.900997708,0.902470632,,0.803589093,0.853030344,0.85728902
,,,,,,,,,,,,,,,,,0.867637372,0.898519785,0.899352246,,0.804676324,0.853445201,0.857754848
,,,,,,,,,,,,,,,,,0.867369373,0.90008215,0.90106206,,0.803659698,0.852262807,0.856777033
,,,,,,,,,,,,,,,,,0.867983384,0.899393288,0.900674364,,0.803178018,0.853464711,0.857734507
,,,,,,,,,,,,,,,,,0.867726573,0.898698615,0.899649633,,0.804132186,0.853097197,0.857498854
,,,,,,,,,,,,,,,,,0.867337665,0.899773168,0.900974989,,0.80350169,0.852494125,0.856978046
,,,,,,,,,,,,,,,,,0.868222718,0.899208636,0.900031032,,0.803931551,0.852359398,0.85673517
,,,,,,,,,,,,,,,,,0.867492556,0.900209475,0.901363179,,0.803536663,0.853545209,0.857918959
,,,,,,,,,,,,,,,,,0.867759445,0.899479246,0.900507762,,0.80439672,0.853800309,0.858212927
,,,,,,,,,,,,,,,,,0.868045083,0.900251547,0.901184411,,0.803577183,0.852569298,0.857034963
,,,,,,,,,,,,,,,,,0.868242864,0.900289894,0.901225246,,0.803374318,0.853321744,0.857589445
,,,,,,,,,,,,,,,,,0.867953236,0.899723717,0.900435031,,0.803781285,0.853097554,0.857530276
,,,,,,,,,,,,,,,,,0.866915036,0.899800588,0.900727818,,0.803996271,0.853283214,0.857539802
,,,,,,,,,,,,,,,,,0.86736731,0.900687832,0.901351003,,0.804154799,0.85343053,0.857650369
,,,,,,,,,,,,,,,,,0.867124116,0.900324372,0.901452196,,0.804270281,0.852718795,0.857104794
,,,,,,,,,,,,,,,,,0.866780897,0.900421405,0.901283083,,0.804348848,0.853426574,0.857826184
,,,,,,,,,,,,,,,,,0.867634381,0.900607279,0.901479762,,0.804189668,0.853688463,0.857980897
,,,,,,,,,,,,,,,,,0.868111435,0.899937876,0.900892553,,0.805071136,0.853675032,0.85799577
,,,,,,,,,,,,,,,,,0.868018412,0.900178553,0.901115315,,0.804652589,0.853113127,0.857544046
,,,,,,,,,,,,,,,,,0.868227745,0.901263163,0.902298084,,0.803312464,0.852908057,0.857219064
,,,,,,,,,,,,,,,,,0.867909639,0.900211809,0.900891413,,0.8047866,0.853658245,0.857986412
,,,,,,,,,,,,,,,,,0.868831049,0.900560499,0.901339593,,0.804814307,0.853746153,0.858062854
,,,,,,,,,,,,,,,,,0.868290325,0.900865434,0.902236372,,0.803577146,0.853072178,0.857517964
,,,,,,,,,,,,,,,,,0.868526907,0.900974314,0.902115689,,0.804772317,0.853635101,0.858046937
,,,,,,,,,,,,,,,,,0.868289227,0.900571418,0.90143706,,0.803186463,0.852682391,0.857039466
,,,,,,,,,,,,,,,,,0.867017968,0.901381637,0.902341752,,0.803209094,0.852547029,0.856987068
,,,,,,,,,,,,,,,,,0.868233668,0.900486474,0.901607484,,0.803618644,0.852706101,0.857189508
,,,,,,,,,,,,,,,,,0.868564076,0.901371589,0.902678008,,0.804027767,0.85297728,0.857402761
,,,,,,,,,,,,,,,,,0.868857276,0.901094479,0.902332664,,0.804730401,0.852444441,0.856885599
,,,,,,,,,,,,,,,,,0.868778307,0.901237451,0.902281734,,0.802116326,0.853128775,0.857622949
,,,,,,,,,,,,,,,,,0.869473008,0.900580795,0.901579082,,0.80400741,0.853055678,0.857500238
,,,,,,,,,,,,,,,,,0.868512254,0.900238119,0.901302899,,0.80379638,0.853425751,0.857845163
,,,,,,,,,,,,,,,,,0.868616922,0.901172957,0.902370525,,0.804348849,0.854013915,0.858435778
,,,,,,,,,,,,,,,,,0.868430492,0.900481275,0.901543973,,0.803861405,0.85341064,0.85785239
,,,,,,,,,,,,,,,,,0.868073092,0.901479634,0.902564827,,0.804372473,0.854198032,0.858557703
,,,,,,,,,,,,,,,,,0.868097921,0.900090101,0.901112147,,0.804548823,0.853839251,0.858109614
,,,,,,,,,,,,,,,,,0.868145826,0.901149929,0.902426811,,0.804864007,0.853301546,0.857765157
,,,,,,,,,,,,,,,,,0.868600031,0.900186544,0.901235318,,0.803961843,0.853749979,0.858026735
,,,,,,,,,,,,,,,,,0.868330505,0.901238369,0.90216887,,0.80483582,0.853445911,0.857901937
,,,,,,,,,,,,,,,,,0.869476676,0.901112844,0.902372717,,0.805229977,0.854304251,0.858728369
,,,,,,,,,,,,,,,,,0.868517398,0.900638472,0.901440823,,0.805315943,0.853652554,0.858096305
,,,,,,,,,,,,,,,,,0.869278262,0.901458103,0.902416539,,0.806304224,0.85479275,0.85912359
,,,,,,,,,,,,,,,,,0.86950835,0.901937705,0.903106669,,0.805187695,0.853843942,0.858148383
,,,,,,,,,,,,,,,,,0.869660536,0.901315727,0.902723249,,0.80398253,0.852879049,0.857308178
,,,,,,,,,,,,,,,,,0.869108269,0.901377707,0.90280577,,0.805233889,0.854055744,0.85849288
,,,,,,,,,,,,,,,,,0.869796505,0.901610395,0.902733723,,0.805319461,0.854535518,0.858696418
,,,,,,,,,,,,,,,,,0.869408977,0.901803539,0.902930323,,0.803989436,0.853385891,0.857773521
,,,,,,,,,,,,,,,,,0.868766195,0.901578452,0.902752979,,0.804945983,0.853982572,0.85840785
,,,,,,,,,,,,,,,,,0.869737834,0.901861638,0.902877144,,0.805202734,0.854463259,0.858667915
,,,,,,,,,,,,,,,,,0.869370688,0.899910923,0.900807658,,0.804440063,0.854621413,0.85894485
,,,,,,,,,,,,,,,,,0.868521897,0.901963003,0.903302273,,0.805531711,0.854292485,0.858509481
,,,,,,,,,,,,,,,,,0.868734468,0.902624875,0.903669953,,0.805614422,0.8531828,0.857439074
,,,,,,,,,,,,,,,,,0.869362417,0.899838499,0.901081122,,0.804582572,0.854473077,0.858734382
,,,,,,,,,,,,,,,,,0.869816748,0.90139899,0.902599808,,0.804589445,0.853711504,0.857959514
,,,,,,,,,,,,,,,,,0.869366312,0.900601395,0.901415512,,0.80514313,0.854346318,0.858802527
,,,,,,,,,,,,,,,,,0.869705414,0.901374164,0.902550531,,0.805500697,0.853941135,0.858356077
,,,,,,,,,,,,,,,,,0.870382672,0.901083405,0.902176314,,0.805298005,0.853882186,0.858268416
,,,,,,,,,,,,,,,,,0.869078808,0.901672515,0.902912871,,0.805162268,0.853192107,0.857555038
,,,,,,,,,,,,,,,,,0.869431345,0.901786419,0.903234102,,0.805420562,0.853708556,0.857994388
,,,,,,,,,,,,,,,,,0.868871939,0.90222834,0.903517118,,0.80501413,0.853122505,0.857396254
,,,,,,,,,,,,,,,,,0.870411446,0.902515933,0.903665762,,0.805105445,0.853992706,0.858288602
,,,,,,,,,,,,,,,,,0.869331865,0.901833559,0.903194907,,0.806572857,0.854086026,0.858420294
,,,,,,,,,,,,,,,,,0.869511567,0.901491078,0.902600874,,0.805649825,0.85479068,0.859111241
,,,,,,,,,,,,,,,,,0.869505482,0.901544109,0.902559372,,0.805288891,0.85398433,0.858298495
,,,,,,,,,,,,,,,,,0.869271322,0.901582379,0.902468369,,0.804860707,0.854585299,0.858881028
,,,,,,,,,,,,,,,,,0.86958604,0.901478816,0.902500022,,0.805958195,0.854735436,0.859042484
,,,,,,,,,,,,,,,,,0.869288236,0.901358056,0.902623557,,0.805358301,0.854405875,0.8586332
,,,,,,,,,,,,,,,,,0.869773661,0.902249499,0.903498481,,0.805082825,0.853456084,0.857673762
,,,,,,,,,,,,,,,,,0.870691842,0.902834787,0.904440442,,0.804195221,0.854542102,0.858826892
,,,,,,,,,,,,,,,,,0.870794907,0.902195753,0.903935337,,0.804458382,0.854049643,0.858317601
,,,,,,,,,,,,,,,,,0.871087424,0.901834341,0.903196303,,0.805162427,0.853560701,0.857861015
,,,,,,,,,,,,,,,,,0.870291546,0.901236418,0.90226546,,0.805709025,0.854170102,0.858514421
,,,,,,,,,,,,,,,,,0.871290982,0.902465434,0.903940908,,0.805416789,0.854855835,0.859088166
,,,,,,,,,,,,,,,,,0.871044782,0.90244226,0.904035869,,0.805785267,0.853963693,0.85830215
,,,,,,,,,,,,,,,,,0.870228605,0.901883729,0.903223506,,0.806825469,0.855659148,0.859863956
,,,,,,,,,,,,,,,,,0.870682175,0.903663971,0.904897052,,0.806835982,0.854409016,0.85860143
,,,,,,,,,,,,,,,,,0.871891184,0.903813857,0.905428111,,0.806042695,0.854837353,0.859022993
,,,,,,,,,,,,,,,,,0.871385604,0.902346888,0.903708628,,0.806626532,0.854044096,0.858317737
,,,,,,,,,,,,,,,,,0.871351942,0.903892401,0.905194018,,0.805758079,0.854182037,0.858468176
,,,,,,,,,,,,,,,,,0.87216709,0.902973079,0.904266207,,0.805887357,0.854197481,0.858509072
,,,,,,,,,,,,,,,,,0.871963509,0.902738481,0.904343314,,0.80540229,0.854502196,0.858693702
,,,,,,,,,,,,,,,,,0.872299874,0.903532503,0.905133554,,0.80635016,0.854104593,0.858331318
,,,,,,,,,,,,,,,,,0.872293728,0.904287754,0.905928309,,0.804652043,0.853386344,0.857634836
,,,,,,,,,,,,,,,,,0.872525265,0.902920125,0.903906712,,0.805711756,0.855063024,0.859368478
,,,,,,,,,,,,,,,,,0.87149768,0.902930837,0.904167517,,0.80580093,0.854544005,0.858845658
,,,,,,,,,,,,,,,,,0.872109279,0.903479145,0.904593101,,0.805144726,0.854407657,0.858790485
,,,,,,,,,,,,,,,,,0.872300335,0.903885758,0.905468653,,0.806298569,0.855410861,0.859743591
,,,,,,,,,,,,,,,,,0.872323377,0.903755841,0.905400989,,0.806498713,0.854347431,0.858676685
,,,,,,,,,,,,,,,,,0.872394176,0.903966767,0.905154112,,0.806952413,0.855478924,0.859759762
,,,,,,,,,,,,,,,,,0.871752465,0.902069853,0.902987377,,0.807097172,0.855147517,0.859351188
,,,,,,,,,,,,,,,,,0.87207462,0.902912506,0.903660709,,0.806728297,0.855418705,0.859677101
,,,,,,,,,,,,,,,,,0.871492772,0.903048592,0.90433754,,0.806107242,0.854755403,0.859006082
,,,,,,,,,,,,,,,,,0.871763484,0.903258639,0.904493348,,0.806736904,0.854496922,0.858686105
,,,,,,,,,,,,,,,,,0.87225363,0.90213635,0.903110365,,0.805386352,0.854504304,0.858828194
,,,,,,,,,,,,,,,,,0.871535757,0.903040723,0.904318501,,0.806473811,0.854647357,0.858887475
,,,,,,,,,,,,,,,,,0.871958701,0.90302372,0.90441482,,0.805500146,0.854914875,0.859111696
,,,,,,,,,,,,,,,,,0.872106906,0.903201771,0.904573661,,0.806532623,0.854819314,0.858974066
,,,,,,,,,,,,,,,,,0.872557022,0.903998607,0.905562563,,0.806989353,0.855558973,0.859758893
,,,,,,,,,,,,,,,,,0.871722634,0.902888991,0.904064282,,0.806798823,0.854612342,0.858904754
,,,,,,,,,,,,,,,,,0.872561785,0.904159082,0.906216419,,0.806278188,0.85520263,0.859438482
,,,,,,,,,,,,,,,,,0.870873683,0.902879614,0.903796893,,0.806025288,0.854717366,0.858983398
,,,,,,,,,,,,,,,,,0.870961723,0.903018904,0.904370847,,0.806429011,0.855575202,0.859697886
,,,,,,,,,,,,,,,,,0.870698667,0.904363983,0.905786352,,0.806896939,0.855150735,0.859461193
,,,,,,,,,,,,,,,,,0.870946457,0.901948608,0.903440498,,0.807836693,0.855614864,0.85991139
,,,,,,,,,,,,,,,,,0.871410354,0.904161595,0.905814143,,0.806610006,0.856032255,0.86027954
,,,,,,,,,,,,,,,,,0.872269835,0.903416463,0.905063788,,0.806386865,0.854924546,0.859151649
,,,,,,,,,,,,,,,,,0.871468719,0.903728684,0.905742179,,0.806902934,0.855594412,0.859702668
,,,,,,,,,,,,,,,,,0.871237473,0.902715806,0.904231321,,0.80687127,0.85489872,0.859043639
,,,,,,,,,,,,,,,,,0.871199687,0.903232,0.904822883,,0.806896584,0.855375329,0.859592711
,,,,,,,,,,,,,,,,,0.871623271,0.903472129,0.904727373,,0.805873811,0.855922281,0.860053829
,,,,,,,,,,,,,,,,,0.871545909,0.904348022,0.906109405,,0.807284119,0.855468713,0.859707177
,,,,,,,,,,,,,,,,,0.872163189,0.903656396,0.905164806,,0.807926534,0.855338973,0.85938441
,,,,,,,,,,,,,,,,,0.87321727,0.904278417,0.90559865,,0.807244744,0.855529161,0.859684717
,,,,,,,,,,,,,,,,,0.872907631,0.905826844,0.907473347,,0.807499836,0.854435066,0.85873871
,,,,,,,,,,,,,,,,,0.873226615,0.903587084,0.905087934,,0.806792633,0.85569292,0.859855282
,,,,,,,,,,,,,,,,,0.87306922,0.904663441,0.906081768,,0.807275645,0.855253445,0.859471904
,,,,,,,,,,,,,,,,,0.872276411,0.904060407,0.905365623,,0.807374812,0.85549334,0.859630248
,,,,,,,,,,,,,,,,,0.873019691,0.902842247,0.903966301,,0.806053565,0.854311039,0.858401663
,,,,,,,,,,,,,,,,,0.873123627,0.90487093,0.906281362,,0.806842099,0.855529735,0.859787038
,,,,,,,,,,,,,,,,,0.873418944,0.903803608,0.904703657,,0.806828495,0.854972289,0.859217545
,,,,,,,,,,,,,,,,,0.873814219,0.904762878,0.906075446,,0.805981955,0.853771138,0.858009244
,,,,,,,,,,,,,,,,,0.873924451,0.904606387,0.905973269,,0.807335001,0.854956465,0.85921724
,,,,,,,,,,,,,,,,,0.873702294,0.905220332,0.906562765,,0.807525363,0.855456966,0.859481111
,,,,,,,,,,,,,,,,,0.87373122,0.904354591,0.905556728,,0.80848202,0.855438117,0.85963398
,,,,,,,,,,,,,,,,,0.873015073,0.904503248,0.905534127,,0.807949261,0.856156949,0.860249623
,,,,,,,,,,,,,,,,,0.873302496,0.903856509,0.905037551,,0.80830631,0.855191368,0.859466463
,,,,,,,,,,,,,,,,,0.8727157,0.903927146,0.904992732,,0.806924625,0.854505333,0.858623317
,,,,,,,,,,,,,,,,,0.872994252,0.904839516,0.906189585,,0.807101031,0.856140485,0.860207093
,,,,,,,,,,,,,,,,,0.872552025,0.904650378,0.905498881,,0.807689903,0.855990083,0.860158927
,,,,,,,,,,,,,,,,,0.871842287,0.904219992,0.904812358,,0.808151096,0.856264872,0.860294696
,,,,,,,,,,,,,,,,,0.872560163,0.904498061,0.905569959,,0.80840793,0.855401104,0.859555672
,,,,,,,,,,,,,,,,,0.873477,0.904355496,0.905500099,,0.807323566,0.856298093,0.86030695
,,,,,,,,,,,,,,,,,0.871911781,0.905766919,0.906853092,,0.807991605,0.856367873,0.860535558
,,,,,,,,,,,,,,,,,0.872683247,0.904877692,0.905833831,,0.808166485,0.856503812,0.860669839
,,,,,,,,,,,,,,,,,0.872792089,0.905390597,0.906243457,,0.806543164,0.855967807,0.86021666
,,,,,,,,,,,,,,,,,0.873068249,0.904375495,0.905262284,,0.807748243,0.857007114,0.861095606
,,,,,,,,,,,,,,,,,0.873160061,0.904682385,0.905817205,,0.808732826,0.856222661,0.860257903
,,,,,,,,,,,,,,,,,0.873013648,0.90557649,0.906622004,,0.808103557,0.855425213,0.859477937
,,,,,,,,,,,,,,,,,0.872900936,0.905038998,0.905657872,,0.807412045,0.855695661,0.859857391
,,,,,,,,,,,,,,,,,0.873451026,0.904831535,0.906111208,,0.80780967,0.855113192,0.859404958
,,,,,,,,,,,,,,,,,0.874049411,0.90432325,0.90503273,,0.807352032,0.855268801,0.859461025
